Time (s),Torque (Nm),X Accel (m/s2),Y Accel (m/s2),Z Accel (m/s2),CNT 1/Angle (Degrees),CNT 1/Frequency (RPM)
8.08674000,-0.0343611240386963,0.0852443873882294,-0.0565992258489132,0.055733684450388,4982.34375,0
8.08675000,-0.0343611240386963,-0.0121777690947056,-0.00679190689697862,-0.191243037581444,4982.34375,0
8.08676000,-0.0343611240386963,0.0166060496121645,-0.0973506718873978,0.00109281740151346,4982.34375,0
8.08677000,-0.0343611240386963,-0.0487110763788223,-0.0656551048159599,-0.0393414236605167,4982.34375,0
8.08678000,-0.0343611240386963,0.0498181469738483,-0.0430154129862785,0.118024274706841,4982.34375,0
8.08679000,-0.0343611240386963,0.111814059317112,-0.00679190689697862,0.132230907678604,4982.34375,0
8.08680000,-0.0343611240386963,-0.00110706989653409,0.0486753359436989,0.026227617636323,4982.34375,0
8.08681000,-0.0343611240386963,0.026569677516818,-0.0203757211565971,-0.172665148973465,4982.34375,0
8.08682000,-0.0343611240386963,-0.0177131183445454,-0.124518297612667,0.0382486097514629,4982.34375,0
8.08683000,-0.0343611240386963,0.0786019638180733,-0.0124518293887377,-0.202171221375465,4982.34375,0
8.08684000,-0.0343611240386963,-0.00885655917227268,-0.00452793808653951,-0.0775900334119797,4982.34375,0
8.08685000,-0.0343611240386963,0.00774948950856924,-0.0430154129862785,-0.161736965179443,4982.34375,0
8.08686000,-0.0343611240386963,0.0166060496121645,0.0373554900288582,0.055733684450388,4982.34375,0
8.08687000,-0.0343611240386963,0.0553534962236881,-0.10980249941349,-0.0338773392140865,4982.34375,0
8.08688000,-0.0343611240386963,-0.112921133637428,-0.0158477835357189,0.0961679294705391,4982.34375,0
8.08689000,-0.0343611240386963,-0.0542464256286621,-0.117726393043995,-0.0393414236605167,4982.34375,0
8.08690000,-0.0343611240386963,-0.0354262366890907,0.0135838137939572,0.00437126960605383,4982.34375,0
8.08691000,-0.0343611240386963,0.0631029829382896,0.101878605782986,-0.0382486097514629,4982.34375,0
8.08692000,-0.0343611240386963,-0.0575676374137402,-0.0192437376827002,-0.0305988863110542,4982.34375,0
8.08693000,-0.0343611240386963,-0.0719595476984978,0.0962186828255653,-0.0961679294705391,4982.34375,0
8.08694000,-0.0343611240386963,0.0232484675943851,-0.0418834276497364,-0.119117096066475,4982.34375,0
8.08695000,-0.0343611240386963,-0.00553534971550107,0.090558759868145,0.00218563480302691,4982.34375,0
8.08696000,-0.0343611240386963,0.0298908874392509,-0.0996146351099014,-0.0120209911838174,4982.34375,0
8.08697000,-0.0343611240386963,0.110706992447376,0.146026000380516,-0.0863325744867325,4982.34375,0
8.08698000,-0.0343611240386963,-0.107385784387589,-0.0769749507308006,-0.111467368900776,4982.34375,0
8.08699000,-0.0343611240386963,-0.0929938703775406,0.0826348662376404,-0.128952443599701,4982.34375,0
8.08700000,-0.0339147858321667,-0.132848396897316,-0.117726393043995,-0.127859637141228,4982.34375,0
8.08701000,-0.0339147858321667,-0.0542464256286621,0.0192437376827002,-0.0273204352706671,4982.34375,0
8.08702000,-0.0339147858321667,0.0708524733781815,-0.00792389176785946,-0.0207635294646025,4982.34375,0
8.08703000,-0.0339147858321667,0.159418076276779,-0.0577312111854553,0.0841469392180443,4982.34375,0
8.08704000,-0.0339147858321667,-0.0730666145682335,-0.0113198449835181,-0.0808684825897217,4982.34375,0
8.08705000,-0.0339147858321667,-0.0564605668187141,-0.134706154465675,0.0185778960585594,4982.34375,0
8.08706000,-0.0339147858321667,-0.126205965876579,0.0407514423131943,-0.233862921595573,4982.34375,0
8.08707000,-0.0339147858321667,-0.0287838187068701,-0.0124518293887377,-0.122395545244217,4982.34375,0
8.08708000,-0.0339147858321667,-0.0608888454735279,0.0973506718873978,-0.0163922607898712,4982.34375,0
8.08709000,-0.0339147858321667,0.180452391505241,0.0996146351099014,-0.0338773392140865,4982.34375,0
8.08710000,-0.0339147858321667,0.0354262366890907,0.052071288228035,-0.00218563480302691,4982.34375,0
8.08711000,-0.0339147858321667,0.00442827958613634,0.0747109800577164,0.0163922607898712,4982.34375,0
8.08712000,-0.0339147858321667,-0.00110706989653409,-0.106406547129154,0.0699403136968613,4982.34375,0
8.08713000,-0.0339147858321667,0.064210057258606,-0.0339595340192318,0.103817649185658,4982.34375,0
8.08714000,-0.0339147858321667,-0.0376403778791428,0.0192437376827002,0.0152994431555271,4982.34375,0
8.08715000,-0.0339147858321667,-0.0786019638180733,-0.0113198449835181,-0.0251348000019789,4982.34375,0
8.08716000,-0.0339147858321667,-0.133955463767052,-0.0882947891950607,0.0382486097514629,4982.34375,0
8.08717000,-0.0339147858321667,-0.145026162266731,-0.090558759868145,-0.0502696000039577,4982.34375,0
8.08718000,-0.0339147858321667,-0.0099636297672987,-0.146026000380516,0.106003284454346,4982.34375,0
8.08719000,-0.0339147858321667,-0.0177131183445454,0.126782268285751,-0.0644762217998505,4982.34375,0
8.08720000,-0.0339147858321667,0.0354262366890907,0.0169797670096159,0.00218563480302691,4982.34375,0
8.08721000,-0.0339147858321667,-0.195951372385025,-0.0565992258489132,0.0622905902564526,4982.34375,0
8.08722000,-0.0339147858321667,0.0498181469738483,0.10414257645607,-0.0590121373534203,4982.34375,0
8.08723000,-0.0339147858321667,0.0243555381894112,0.00679190689697862,0.0152994431555271,4982.34375,0
8.08724000,-0.0339147858321667,-0.0896726623177528,-0.0973506718873978,-0.139880627393723,4982.34375,0
8.08725000,-0.0339147858321667,-0.0675312653183937,0.0294315982609987,0.0207635294646025,4982.34375,0
8.08726000,-0.0339147858321667,0.0631029829382896,0.03282755240798,-0.0590121373534203,4982.34375,0
8.08727000,-0.0339147858321667,0.145026162266731,-0.123386316001415,0.0163922607898712,4982.34375,0
8.08728000,-0.0339147858321667,0.0498181469738483,-0.018111752346158,0.00546408677473664,4982.34375,0
8.08729000,-0.0339147858321667,-0.0243555381894112,-0.0486753359436989,-0.0229491647332907,4982.34375,0
8.08730000,-0.0339147858321667,0.030997958034277,-0.0418834276497364,-0.00327845220454037,4982.34375,0
8.08731000,-0.0339147858321667,0.00110706989653409,-0.0803709030151367,-0.0491767823696136,4982.34375,0
8.08732000,-0.0339147858321667,-0.00221413979306817,0.0622591488063335,-0.0273204352706671,4982.34375,0
8.08733000,-0.0339147858321667,-0.148347362875938,0.018111752346158,-0.042619876563549,4982.34375,0
8.08734000,-0.0339147858321667,-0.105171643197536,-0.0430154129862785,-0.028413251042366,4982.34375,0
8.08735000,-0.0339147858321667,0.145026162266731,0.0758429616689682,-0.0754043981432915,4982.34375,0
8.08736000,-0.0339147858321667,0.0199272595345974,0.0441473945975304,-0.118024274706841,4982.34375,0
8.08737000,-0.0339147858321667,0.11513527482748,0.0667870864272118,-0.187964588403702,4982.34375,0
8.08738000,-0.0339147858321667,0.0896726623177528,0.0622591488063335,-0.10709610581398,4982.34375,0
8.08739000,-0.0339147858321667,0.0498181469738483,0.0169797670096159,0.0229491647332907,4982.34375,0
8.08740000,-0.0339147858321667,0.162739276885986,-0.13131020963192,0.0928894802927971,4982.34375,0
8.08741000,-0.0339147858321667,-0.0498181469738483,0.0848988369107246,0.00218563480302691,4982.34375,0
8.08742000,-0.0339147858321667,-0.126205965876579,0.0113198449835181,-0.135509356856346,4982.34375,0
8.08743000,-0.0339147858321667,0.013284838758409,0.0860308259725571,-0.108188919723034,4982.34375,0
8.08744000,-0.0339147858321667,0.0464969351887703,-0.0713150277733803,-0.0961679294705391,4982.34375,0
8.08745000,-0.0339147858321667,0.0343191660940647,-0.0826348662376404,0.0120209911838174,4982.34375,0
8.08746000,-0.0339147858321667,-0.0730666145682335,0.0894267782568932,-0.0743115842342377,4982.34375,0
8.08747000,-0.0339147858321667,0.139490813016891,-0.0192437376827002,-0.0120209911838174,4982.34375,0
8.08748000,-0.0339147858321667,0.0708524733781815,0.018111752346158,0.0568265020847321,4982.34375,0
8.08749000,-0.0339147858321667,0.00110706989653409,0.00226396904326975,-0.0644762217998505,4982.34375,0
8.08750000,-0.0338837914168835,-0.0797090381383896,-0.155081883072853,-0.103817649185658,4982.34375,0
8.08751000,-0.0338837914168835,0.114028200507164,-0.0350915193557739,0.0764972195029259,4982.34375,0
8.08752000,-0.0338837914168835,0.0099636297672987,-0.146026000380516,0.0229491647332907,4982.34375,0
8.08753000,-0.0338837914168835,-0.0232484675943851,0.0215077064931393,-0.165015429258347,4982.34375,0
8.08754000,-0.0338837914168835,0.127313047647476,0.0588631965219975,0.026227617636323,4982.34375,0
8.08755000,-0.0338837914168835,-0.0730666145682335,0.0249036587774754,-0.0961679294705391,4982.34375,0
8.08756000,-0.0338837914168835,-0.0210343282669783,-0.139234095811844,0.106003284454346,4982.34375,0
8.08757000,-0.0338837914168835,-0.00221413979306817,-0.143762037158012,-0.155180066823959,4982.34375,0
8.08758000,-0.0338837914168835,-0.0287838187068701,-0.0294315982609987,-0.0393414236605167,4982.34375,0
8.08759000,-0.0338837914168835,0.081923171877861,0.0588631965219975,-0.0721259489655495,4982.34375,0
8.08760000,-0.0338837914168835,-0.0099636297672987,-0.00679190689697862,0.0349701568484306,4982.34375,0
8.08761000,-0.0338837914168835,-0.148347362875938,0.0871628075838089,-0.0644762217998505,4982.34375,0
8.08762000,-0.0338837914168835,0.00110706989653409,0.0486753359436989,-0.0480839647352695,4982.34375,0
8.08763000,-0.0338837914168835,-0.154989793896675,-0.0316955670714378,0.0732187628746033,4982.34375,0
8.08764000,-0.0338837914168835,-0.0830302461981773,0.0781069323420525,-0.00327845220454037,4982.34375,0
8.08765000,-0.0338837914168835,-0.109599925577641,-0.0973506718873978,-0.0644762217998505,4982.34375,0
8.08766000,-0.0338837914168835,0.0121777690947056,-0.0633911341428757,-0.0163922607898712,4982.34375,0
8.08767000,-0.0338837914168835,-0.0907797366380692,-0.0599951781332493,-0.0633834078907967,4982.34375,0
8.08768000,-0.0338837914168835,-0.030997958034277,0.0735789909958839,-0.0775900334119797,4982.34375,0
8.08769000,-0.0338837914168835,0.0376403778791428,-0.0113198449835181,-0.0163922607898712,4982.34375,0
8.08770000,-0.0338837914168835,0.0929938703775406,0.0588631965219975,0.0163922607898712,4982.34375,0
8.08771000,-0.0338837914168835,0.0564605668187141,0.0113198449835181,0.0896110236644745,4982.34375,0
8.08772000,-0.0338837914168835,-0.0420686565339565,0.0633911341428757,0.0229491647332907,4982.34375,0
8.08773000,-0.0338837914168835,-0.0376403778791428,-0.0192437376827002,-0.173757955431938,4982.34375,0
8.08774000,-0.0338837914168835,0.0752807557582855,0.0939547121524811,-0.00874253921210766,4982.34375,0
8.08775000,-0.0338837914168835,-0.162739276885986,-0.159609824419022,-0.0721259489655495,4982.34375,0
8.08776000,-0.0338837914168835,-0.0531393550336361,0.0362235046923161,-0.0961679294705391,4982.34375,0
8.08777000,-0.0338837914168835,0.0166060496121645,-0.0747109800577164,-0.104910470545292,4982.34375,0
8.08778000,-0.0338837914168835,-0.0896726623177528,0.0135838137939572,-0.00109281740151346,4982.34375,0
8.08779000,-0.0338837914168835,-0.0199272595345974,-0.139234095811844,-0.0852397531270981,4982.34375,0
8.08780000,-0.0338837914168835,0.0719595476984978,-0.0305635817348957,-0.0677546784281731,4982.34375,0
8.08781000,-0.0338837914168835,0.0210343282669783,0.0747109800577164,0.00218563480302691,4982.34375,0
8.08782000,-0.0338837914168835,0.0564605668187141,-0.121122345328331,-0.0775900334119797,4982.34375,0
8.08783000,-0.0338837914168835,0.0830302461981773,0.0215077064931393,-0.0240419823676348,4982.34375,0
8.08784000,-0.0338837914168835,0.181559473276138,-0.00452793808653951,-0.147530347108841,4982.34375,0
8.08785000,-0.0338837914168835,-0.0199272595345974,0.110934481024742,-0.0590121373534203,4982.34375,0
8.08786000,-0.0338837914168835,0.00885655917227268,-0.252432554960251,-0.0229491647332907,4982.34375,0
8.08787000,-0.0338837914168835,-0.013284838758409,-0.0645231157541275,0.0295060686767101,4982.34375,0
8.08788000,-0.0338837914168835,0.136169597506523,-0.0611271634697914,-0.0502696000039577,4982.34375,0
8.08789000,-0.0338837914168835,0.127313047647476,0.018111752346158,0.00546408677473664,4982.34375,0
8.08790000,-0.0338837914168835,-0.032105028629303,0.0373554900288582,-0.0699403136968613,4982.34375,0
8.08791000,-0.0338837914168835,0.00885655917227268,-0.0124518293887377,0.139880627393723,4982.34375,0
8.08792000,-0.0338837914168835,0.0453898683190346,0.0226396899670362,-0.0502696000039577,4982.34375,0
8.08793000,-0.0338837914168835,-0.0487110763788223,-0.10980249941349,-0.0699403136968613,4982.34375,0
8.08794000,-0.0338837914168835,0.0553534962236881,-0.124518297612667,-0.234955742955208,4982.34375,0
8.08795000,-0.0338837914168835,-0.0376403778791428,-0.0599951781332493,-0.0601049549877644,4982.34375,0
8.08796000,-0.0338837914168835,0.0564605668187141,0.0215077064931393,-0.0863325744867325,4982.34375,0
8.08797000,-0.0338837914168835,0.00553534971550107,-0.0747109800577164,-0.0535480529069901,4982.34375,0
8.08798000,-0.0338837914168835,0.0387474484741688,0.00565992249175906,-0.0863325744867325,4982.34375,0
8.08799000,-0.0338837914168835,0.0188201889395714,0.0747109800577164,0.118024274706841,4982.34375,0
8.08800000,-0.034490067511797,-0.0343191660940647,0.0588631965219975,-0.213099390268326,4982.34375,0
8.08801000,-0.034490067511797,0.0741736814379692,-0.0305635817348957,-0.0775900334119797,4982.34375,0
8.08802000,-0.034490067511797,-0.0786019638180733,-0.239980712532997,-0.0644762217998505,4982.34375,0
8.08803000,-0.034490067511797,-0.0675312653183937,-0.0611271634697914,-0.138787806034088,4982.34375,0
8.08804000,-0.034490067511797,0.127313047647476,-0.00339595344848931,-0.0491767823696136,4982.34375,0
8.08805000,-0.034490067511797,-0.0564605668187141,-0.0260356441140175,-0.0196707118302584,4982.34375,0
8.08806000,-0.034490067511797,0.107385784387589,-0.00113198452163488,-0.0480839647352695,4982.34375,0
8.08807000,-0.034490067511797,0.0752807557582855,-0.0645231157541275,-0.0819613039493561,4982.34375,0
8.08808000,-0.034490067511797,0.026569677516818,0.0509393028914928,-0.0972607433795929,4982.34375,0
8.08809000,-0.034490067511797,-0.081923171877861,0.0848988369107246,0.190150216221809,4982.34375,0
8.08810000,-0.034490067511797,-0.0597817748785019,-0.0826348662376404,-0.0240419823676348,4982.34375,0
8.08811000,-0.034490067511797,-0.0608888454735279,0.107538528740406,-0.00546408677473664,4982.34375,0
8.08812000,-0.034490067511797,0.026569677516818,0.141498059034348,-0.0568265020847321,4982.34375,0
8.08813000,-0.034490067511797,0.132848396897316,-0.117726393043995,-0.0928894802927971,4982.34375,0
8.08814000,-0.034490067511797,0.0154989790171385,-0.0747109800577164,0.0131138088181615,4982.34375,0
8.08815000,-0.034490067511797,0.0498181469738483,0.0101878605782986,-0.00983535591512919,4982.34375,0
8.08816000,-0.034490067511797,0.081923171877861,-0.0882947891950607,-0.0808684825897217,4982.34375,0
8.08817000,-0.034490067511797,0.0686383321881294,-0.116594403982162,-0.100539200007915,4982.34375,0
8.08818000,-0.034490067511797,0.0608888454735279,-0.0203757211565971,0.10709610581398,4982.34375,0
8.08819000,-0.034490067511797,0.105171643197536,-0.0871628075838089,-0.0382486097514629,4982.34375,0
8.08820000,-0.034490067511797,-0.0929938703775406,-0.00792389176785946,-0.0775900334119797,4982.34375,0
8.08821000,-0.034490067511797,0.152775645256042,-0.0486753359436989,-0.0273204352706671,4982.34375,0
8.08822000,-0.034490067511797,-0.123991832137108,-0.00339595344848931,-0.00327845220454037,4982.34375,0
8.08823000,-0.034490067511797,-0.0376403778791428,-0.018111752346158,-0.0229491647332907,4982.34375,0
8.08824000,-0.034490067511797,0.0121777690947056,-0.0113198449835181,-0.0305988863110542,4982.34375,0
8.08825000,-0.034490067511797,0.0188201889395714,-0.018111752346158,0.0196707118302584,4982.34375,0
8.08826000,-0.034490067511797,0.119563549757004,0.00679190689697862,-0.0415270589292049,4982.34375,0
8.08827000,-0.034490067511797,-0.0498181469738483,-0.166401728987694,-0.0830541178584099,4982.34375,0
8.08828000,-0.034490067511797,0.0343191660940647,0.03282755240798,0.00874253921210766,4982.34375,0
8.08829000,-0.034490067511797,-0.0907797366380692,-0.0124518293887377,-0.0885182097554207,4982.34375,0
8.08830000,-0.034490067511797,-0.0431757271289825,-0.0532032735645771,-0.0316917039453983,4982.34375,0
8.08831000,-0.034490067511797,0.0343191660940647,-0.0464113652706146,-0.115838639438152,4982.34375,0
8.08832000,-0.034490067511797,0.0354262366890907,-0.187909424304962,-0.169386699795723,4982.34375,0
8.08833000,-0.034490067511797,0.0409615859389305,-0.0882947891950607,-0.125673994421959,4982.34375,0
8.08834000,-0.034490067511797,-0.00885655917227268,-0.116594403982162,-0.0917966589331627,4982.34375,0
8.08835000,-0.034490067511797,0.081923171877861,0.0113198449835181,-0.162829786539078,4982.34375,0
8.08836000,-0.034490067511797,0.0918868035078049,-0.135838136076927,-0.0491767823696136,4982.34375,0
8.08837000,-0.034490067511797,-0.0498181469738483,-0.0350915193557739,-0.0775900334119797,4982.34375,0
8.08838000,-0.034490067511797,0.00885655917227268,0.052071288228035,0.0240419823676348,4982.34375,0
8.08839000,-0.034490067511797,-0.032105028629303,0.0147157991304994,-0.115838639438152,4982.34375,0
8.08840000,-0.034490067511797,0.0166060496121645,-0.0713150277733803,-0.135509356856346,4982.34375,0
8.08841000,-0.034490067511797,-0.0387474484741688,0.00792389176785946,-0.0830541178584099,4982.34375,0
8.08842000,-0.034490067511797,0.0597817748785019,-0.0430154129862785,0.0131138088181615,4982.34375,0
8.08843000,-0.034490067511797,-0.032105028629303,-0.0758429616689682,0.0546408705413342,4982.34375,0
8.08844000,-0.034490067511797,0.066424198448658,-0.0769749507308006,-0.014206625521183,4982.34375,0
8.08845000,-0.034490067511797,-0.0464969351887703,-0.0837668552994728,-0.100539200007915,4982.34375,0
8.08846000,-0.034490067511797,-0.109599925577641,-0.0826348662376404,-0.00874253921210766,4982.34375,0
8.08847000,-0.034490067511797,-0.0199272595345974,-0.0452793799340725,-0.0207635294646025,4982.34375,0
8.08848000,-0.034490067511797,-0.0509252175688744,-0.0871628075838089,0.109281741082668,4982.34375,0
8.08849000,-0.034490067511797,-0.123991832137108,-0.00679190689697862,0.207635298371315,4982.34375,0
8.08850000,-0.0337300524115562,0.0752807557582855,0.126782268285751,0.138787806034088,4982.34375,0
8.08851000,-0.0337300524115562,-0.0210343282669783,-0.113198451697826,0.0491767823696136,4982.34375,0
8.08852000,-0.0337300524115562,0.132848396897316,0.201493248343468,-0.224027559161186,4982.34375,0
8.08853000,-0.0337300524115562,0.105171643197536,0.0599951781332493,-0.0972607433795929,4982.34375,0
8.08854000,-0.0337300524115562,-0.0542464256286621,0.0282996129244566,-0.0808684825897217,4982.34375,0
8.08855000,-0.0337300524115562,-0.0509252175688744,0.0441473945975304,0.0152994431555271,4982.34375,0
8.08856000,-0.0337300524115562,0.0752807557582855,-0.0237716753035784,-0.111467368900776,4982.34375,0
8.08857000,-0.0337300524115562,0.116242341697216,0.0135838137939572,-0.0480839647352695,4982.34375,0
8.08858000,-0.0337300524115562,-0.0619959160685539,-0.0565992258489132,0.00874253921210766,4982.34375,0
8.08859000,-0.0337300524115562,-0.0099636297672987,0.169797673821449,-0.0590121373534203,4982.34375,0
8.08860000,-0.0337300524115562,0.150561511516571,0.0215077064931393,-0.124581180512905,4982.34375,0
8.08861000,-0.0337300524115562,-0.00885655917227268,-0.158477827906609,-0.132230907678604,4982.34375,0
8.08862000,-0.0337300524115562,-0.0243555381894112,0.0135838137939572,-0.0754043981432915,4982.34375,0
8.08863000,-0.0337300524115562,-0.0232484675943851,-0.0407514423131943,0.0152994431555271,4982.34375,0
8.08864000,-0.0337300524115562,0.0453898683190346,0.03282755240798,0.150808796286583,4982.34375,0
8.08865000,-0.0337300524115562,0.00774948950856924,0.0135838137939572,-0.0491767823696136,4982.34375,0
8.08866000,-0.0337300524115562,-0.0564605668187141,0.0667870864272118,0.0699403136968613,4982.34375,0
8.08867000,-0.0337300524115562,0.0188201889395714,0.138102114200592,0.00764972157776356,4982.34375,0
8.08868000,-0.0337300524115562,-0.123991832137108,0.0169797670096159,-0.171572327613831,4982.34375,0
8.08869000,-0.0337300524115562,0.17270290851593,-0.142630055546761,-0.0590121373534203,4982.34375,0
8.08870000,-0.0337300524115562,0.0298908874392509,-0.207153171300888,-0.133323714137077,4982.34375,0
8.08871000,-0.0337300524115562,0.126205965876579,-0.0192437376827002,0.052455235272646,4982.34375,0
8.08872000,-0.0337300524115562,0.126205965876579,-0.0577312111854553,-0.104910470545292,4982.34375,0
8.08873000,-0.0337300524115562,-0.0121777690947056,-0.0486753359436989,0.0371557921171188,4982.34375,0
8.08874000,-0.0337300524115562,0.104064576327801,-0.00679190689697862,-0.0863325744867325,4982.34375,0
8.08875000,-0.0337300524115562,0.0553534962236881,-0.199229270219803,0.0480839647352695,4982.34375,0
8.08876000,-0.0337300524115562,-0.0387474484741688,0.03282755240798,-0.0885182097554207,4982.34375,0
8.08877000,-0.0337300524115562,-0.154989793896675,-0.0305635817348957,-0.18468613922596,4982.34375,0
8.08878000,-0.0337300524115562,-0.00110706989653409,0.101878605782986,0.0152994431555271,4982.34375,0
8.08879000,-0.0337300524115562,-0.0763878226280212,0.0147157991304994,-0.146437525749207,4982.34375,0
8.08880000,-0.0337300524115562,-0.0166060496121645,0.0249036587774754,-0.0458983294665813,4982.34375,0
8.08881000,-0.0337300524115562,0.0918868035078049,-0.0792389139533043,-0.150808796286583,4982.34375,0
8.08882000,-0.0337300524115562,-0.0686383321881294,-0.00679190689697862,-0.0808684825897217,4982.34375,0
8.08883000,-0.0337300524115562,0.026569677516818,0.0747109800577164,-0.00655690440908074,4982.34375,0
8.08884000,-0.0337300524115562,0.0453898683190346,-0.0577312111854553,-0.179222047328949,4982.34375,0
8.08885000,-0.0337300524115562,-0.0498181469738483,-0.0792389139533043,-0.0928894802927971,4982.34375,0
8.08886000,-0.0337300524115562,-0.0121777690947056,0.0622591488063335,0.0185778960585594,4982.34375,0
8.08887000,-0.0337300524115562,-0.064210057258606,0.133574172854424,-0.0196707118302584,4982.34375,0
8.08888000,-0.0337300524115562,0.0741736814379692,-0.0260356441140175,-0.0939822942018509,4982.34375,0
8.08889000,-0.0337300524115562,0.110706992447376,0.00226396904326975,-0.0928894802927971,4982.34375,0
8.08890000,-0.0337300524115562,0.0354262366890907,-0.0407514423131943,0.00983535591512919,4982.34375,0
8.08891000,-0.0337300524115562,0.100743360817432,0.0815028846263885,-0.0775900334119797,4982.34375,0
8.08892000,-0.0337300524115562,0.0896726623177528,-0.0599951781332493,-0.0120209911838174,4982.34375,0
8.08893000,-0.0337300524115562,0.0752807557582855,-0.00113198452163488,-0.118024274706841,4982.34375,0
8.08894000,-0.0337300524115562,-0.0099636297672987,0.0679190680384636,-0.0251348000019789,4982.34375,0
8.08895000,-0.0337300524115562,0.0520322881639004,0.0475433506071568,-0.0917966589331627,4982.34375,0
8.08896000,-0.0337300524115562,-0.119563549757004,-0.0803709030151367,-0.0972607433795929,4982.34375,0
8.08897000,-0.0337300524115562,-0.146133229136467,-0.0996146351099014,-0.0677546784281731,4982.34375,0
8.08898000,-0.0337300524115562,0.0852443873882294,0.0282996129244566,-0.151901617646217,4982.34375,0
8.08899000,-0.0337300524115562,-0.100743360817432,-0.00905587617307901,0.0240419823676348,4982.34375,0
8.08900000,-0.0337040163576603,0.0597817748785019,0.113198451697826,0.0371557921171188,4982.34375,0
8.08901000,-0.0337040163576603,-0.0376403778791428,-0.0158477835357189,-0.0273204352706671,4982.34375,0
8.08902000,-0.0337040163576603,-0.0675312653183937,-0.052071288228035,-0.0633834078907967,4982.34375,0
8.08903000,-0.0337040163576603,-0.0830302461981773,0.00339595344848931,0.0852397531270981,4982.34375,0
8.08904000,-0.0337040163576603,-0.00110706989653409,0.164137750864029,-0.0174850784242153,4982.34375,0
8.08905000,-0.0337040163576603,-0.0786019638180733,-0.0498073175549507,-0.0611977726221085,4982.34375,0
8.08906000,-0.0337040163576603,0.026569677516818,-0.119990356266499,-0.0677546784281731,4982.34375,0
8.08907000,-0.0337040163576603,-0.0542464256286621,-0.0430154129862785,-0.0666618570685387,4982.34375,0
8.08908000,-0.0337040163576603,0.100743360817432,-0.114330433309078,0.0513624176383018,4982.34375,0
8.08909000,-0.0337040163576603,0.104064576327801,-0.0543352551758289,-0.0633834078907967,4982.34375,0
8.08910000,-0.0337040163576603,0.114028200507164,0.113198451697826,-0.0458983294665813,4982.34375,0
8.08911000,-0.0337040163576603,-0.119563549757004,0.0215077064931393,-0.042619876563549,4982.34375,0
8.08912000,-0.0337040163576603,-0.105171643197536,0.0486753359436989,-0.042619876563549,4982.34375,0
8.08913000,-0.0337040163576603,0.0564605668187141,0.00226396904326975,0.0666618570685387,4982.34375,0
8.08914000,-0.0337040163576603,-0.0431757271289825,0.018111752346158,0.0994463786482811,4982.34375,0
8.08915000,-0.0337040163576603,0.0686383321881294,-0.129046231508255,0.00109281740151346,4982.34375,0
8.08916000,-0.0337040163576603,-0.0498181469738483,-0.0599951781332493,-0.0808684825897217,4982.34375,0
8.08917000,-0.0337040163576603,-0.0276767481118441,-0.155081883072853,-0.0491767823696136,4982.34375,0
8.08918000,-0.0337040163576603,-0.0786019638180733,-0.108670510351658,-0.0229491647332907,4982.34375,0
8.08919000,-0.0337040163576603,-0.229163467884064,0.0407514423131943,0.0491767823696136,4982.34375,0
8.08920000,-0.0337040163576603,0.0487110763788223,-0.0452793799340725,-0.172665148973465,4982.34375,0
8.08921000,-0.0337040163576603,0.0188201889395714,0.0407514423131943,-0.0961679294705391,4982.34375,0
8.08922000,-0.0337040163576603,0.0442827977240086,0.133574172854424,-0.111467368900776,4982.34375,0
8.08923000,-0.0337040163576603,-0.032105028629303,-0.0724470093846321,-0.0491767823696136,4982.34375,0
8.08924000,-0.0337040163576603,0.127313047647476,-0.018111752346158,0.110374554991722,4982.34375,0
8.08925000,-0.0337040163576603,-0.0498181469738483,0.113198451697826,-0.136602178215981,4982.34375,0
8.08926000,-0.0337040163576603,0.214771568775177,-0.0633911341428757,-0.0885182097554207,4982.34375,0
8.08927000,-0.0337040163576603,0.030997958034277,-0.0565992258489132,-0.028413251042366,4982.34375,0
8.08928000,-0.0337040163576603,0.0597817748785019,-0.00792389176785946,-0.125673994421959,4982.34375,0
8.08929000,-0.0337040163576603,0.0154989790171385,-0.112066470086575,0.00546408677473664,4982.34375,0
8.08930000,-0.0337040163576603,0.033212099224329,-0.0939547121524811,-0.157365694642067,4982.34375,0
8.08931000,-0.0337040163576603,0.0808161050081253,-0.0826348662376404,-0.014206625521183,4982.34375,0
8.08932000,-0.0337040163576603,-0.101850435137749,-0.0532032735645771,-0.0601049549877644,4982.34375,0
8.08933000,-0.0337040163576603,-0.0531393550336361,0.144894018769264,0.0273204352706671,4982.34375,0
8.08934000,-0.0337040163576603,-0.0177131183445454,-0.0882947891950607,-0.0393414236605167,4982.34375,0
8.08935000,-0.0337040163576603,0.0487110763788223,-0.069051057100296,-0.0699403136968613,4982.34375,0
8.08936000,-0.0337040163576603,0.119563549757004,0.0735789909958839,-0.0338773392140865,4982.34375,0
8.08937000,-0.0337040163576603,0.0487110763788223,0.176589578390121,-0.0491767823696136,4982.34375,0
8.08938000,-0.0337040163576603,0.0786019638180733,0.0305635817348957,-0.0163922607898712,4982.34375,0
8.08939000,-0.0337040163576603,-0.00332120968960226,-0.0713150277733803,-0.0240419823676348,4982.34375,0
8.08940000,-0.0337040163576603,-0.00885655917227268,-0.225264921784401,-0.0349701568484306,4982.34375,0
8.08941000,-0.0337040163576603,0.0719595476984978,0.0226396899670362,-0.0972607433795929,4982.34375,0
8.08942000,-0.0337040163576603,0.0376403778791428,-0.0803709030151367,0.055733684450388,4982.34375,0
